code,part_length,routability,probability
^BrbcA[CJprA[\FnraP_`^X[rmN`a`MmrA_^rbkAa_b^dcUmr^BqbcA[CI\qA[pEnqaO^`_W[qma`q`amqA_^qbkAa^b_dcqmdhgqglA\pq\KD]pGcqfS^e_Y]qmfeqefmqAjhqjoAf^g_ihqmihgrglA\prpLD]\HcrfT_e^Z]rmRefeQmrAjhrjoAf_g^ihVmr,49,0,1.589641183175551e-23
^BrnF\[A[CJprAkbrmN`a`Mmr[X^`_Par^_ArbcArmUcd^b_a^BqnEp[A[CI\qAkbqma`q`amq[W_`^Oaq^_AqbcAdmqcd_b^ajhqcGp]DK\qp\Aojqmfeqefmq]Y_e^SfqAlgqghAimqhi_g^fjhrcH\]DLprp\AojrmRefeQmr]Z^e_TfrAlgrghArmVhi^g_f,49,0,1.4704660502384462e-20
cbraP_`^X[r^_ArmN`a`MmrB^Aa_b^dcUmrArpJC[A[\FnrbkcbqaO^`_W[q^_Aqma`q`amqB^Aa^b_dcqmdAq\IC[A[pEnqbkhgqfS^e_Y]qAlgqmfeqefmqhjAf^g_ihqmiA\pq\KD]pGcqjohgrfT_e^Z]rAlgrmRefeQmrhjAf_g^ihVmrA\prpLD]\Hcrjo,49,0,1.466790556202413e-13
cbr[X^`_ParB^ArmUcd^b_aArbkA[CJprnF\[ArmN`a`Mmr^_cbq[W_`^OaqB^Admqcd_b^aAqbkA[CI\qnEp[Aqma`q`amq^_ojq]Y_e^SfqhjAimqhi_g^fAqghA\pq\KD]pGcqmfeqefmqglojr]Z^e_TfrhjArmVhi^g_fArghA\prpLD]\HcrmQefeRmrgl,49,0,3.141924126668753e-17
cbr[X^`_ParmM`a`NmrbkArmUcd^b_aA[CJprnF\[Ar^_ArB^cbq[W_`^Oaqma`q`amqbkAdmqcd_b^aA[CI\qnEp[Aq^_AqB^hgq]Y_e^SfqmfeqefmqjoAimqhi_g^fA\pq\KD]pGcqglAqhjhgr]Z^e_TfrmRefeQmrjoArmVhi^g_fA\prpLD]\HcrglArhj,49,0,2.856180461412172e-13
rB^Aa_b^dcUmrA_^rbcA[CJprA[\Fnr[X^`_ParmN`a`MmrbkqB^Aa^b_dcqmdA_^qbcA[CI\qA[pEnq[W_`^Oaqma`q`amqbkqghAf^g_ihqmiAojqglA\pq\KD]pGcq]Y_e^SfqmfeqefmqhjrghAf_g^ihVmrAojrglA\prpLD]\Hcr]Z^e_TfrmRefeQmrhj,49,0,1.0846584741486254e-10
rpJC[A[\Fnr^_ArmUcd^b_aA^BrmN`a`MmraP_`^X[rAcbrbkq\IC[A[pEnq^_Admqcd_b^aA^Bqma`q`amqaO^`_W[qAcbqbk\pq\KD]pGcqghAimqhi_g^fAjhqmfeqefmqfS^e_Y]qjoAqgl\prpLD]\HcrghArmVhi^g_fAjhrmQefeRmrfT_e^Z]rjoArgl,49,0,0.06233614683151245
_^rAcbrbkArmUcd^b_aA^BrmN`a`MmraP_`^X[rA[\FnrpJC[_^qAcbqbkAdmqcd_b^aA^Bqma`q`amqaO^`_W[qA[pEnq\IC[hgqglAqjoAimqhi_g^fAjhqmfeqefmqfS^e_Y]qcGp]DK\qp\hgrglArjoArmVhi^g_fAjhrmRefeQmrfT_e^Z]rcH\]DLprp\,49,0,0.016122227534651756
^BrmN`a`Mmr[X^`_ParbcA[CJprnF\[AAA_^rbkArmUcd^b_a^Bqma`q`amq[W_`^OaqbcA[CI\qnEp[AAA_^qbkAdmqcd_b^aojqmfeqefmq]Y_e^SfqhjA\pq\KD]pGcqAhgqglAimqhi_g^fojrmRefeQmr]Z^e_TfrhjA\prpLD]\HcrAhgrglArmVhi^g_f,49,0,6.252179221392928e-14
_^rmM`a`NmrbkA[CJprA[\FnrArmUcd^b_aAcbraP_`^X[rB^_^qma`q`amqbkA[CI\qA[pEnqAdmqcd_b^aAcbqaO^`_W[qB^hgqmfeqefmqjoA\pq\KD]pGcqAimqhi_g^fAlgqfS^e_Y]qhjhgrmRefeQmrjoA\prpLD]\HcrArmVhi^g_fAlgrfT_e^Z]rhj,49,0,7.675096643198305e-19
rmN`a`Mmr[X^`_Par^_A[CJprA[\FnrbkArmUcd^b_aAcbrB^qma`q`amq[W_`^Oaq^_A[CI\qA[pEnqbkAdmqcd_b^aAcbqB^qmfeqefmq]Y_e^SfqglA\pq\KD]pGcqhjAimqhi_g^fAhgqjormQefeRmr]Z^e_TfrglA\prpLD]\HcrhjArmVhi^g_fAhgrjo,49,0,5.0433818904981054e-14
^BraP_`^X[rnF\[ArpJC[A_^rmN`a`MmrbkAcbrArmUcd^b_a^BqaO^`_W[qnEp[Aq\IC[A_^qma`q`amqbkAcbqAdmqcd_b^aojqfS^e_Y]qcGp]DK\qp\AhgqmfeqefmqglAjhqAimqhi_g^fojrfT_e^Z]rcH\]DLprp\AhgrmQefeRmrglAjhrArmVhi^g_f,49,0,2.875850382486056e-12
_^rmN`a`Mmr[X^`_ParAcbrnF\[A[CJprAa_b^dcUmrAkbrB^_^qma`q`amq[W_`^OaqAcbqnEp[A[CI\qAa^b_dcqmdAkbqB^lgqmfeqefmq]Y_e^SfqjoAqcGp]DK\qp\Af^g_ihqmiAhgqhjlgrmQefeRmr]Z^e_TfrjoArcH\]DLprp\Af_g^ihVmrAhgrhj,49,0,2.140154472691098e-18
rmUcd^b_aAkbrAcbrmN`a`MmraP_`^X[rB^A_^rnF\[A[CJprdmqcd_b^aAkbqAcbqma`q`amqaO^`_W[qB^A_^qnEp[A[CI\qimqhi_g^fAlgqjoAqmfeqefmqfS^e_Y]qhjAhgqcGp]DK\qp\rmVhi^g_fAlgrjoArmRefeQmrfT_e^Z]rhjAhgrcH\]DLprp\,49,0,5.946212706248177e-12
rmUcd^b_aAkbrmN`a`MmrbcA^BrA_^raP_`^X[rnF\[ArpJC[dmqcd_b^aAkbqma`q`amqbcA^BqA_^qaO^`_W[qnEp[Aq\IC[imqhi_g^fAojqmfeqefmqghAjhqglAqfS^e_Y]qcGp]DK\qp\rmVhi^g_fAojrmQefeRmrghAjhrglArfT_e^Z]rcH\]DLprp\,49,1,0.7015378475189209
kbrnF\[ArpJC[A^BrmM`a`NmrA_^r[X^`_ParbcAa_b^dcUmrkbqnEp[Aq\IC[A^Bqma`q`amqA_^q[W_`^OaqbcAa^b_dcqmdojqcGp]DK\qp\AjhqmfeqefmqglAq]Y_e^SfqghAf^g_ihqmiojrcH\]DLprp\AjhrmRefeQmrglAr]Z^e_TfrghAf_g^ihVmr,49,0,9.974298737344164e-28
kbrArmUcd^b_aA^BrmN`a`MmrbcA_^raP_`^X[rA[\FnrpJC[kbqAdmqcd_b^aA^Bqma`q`amqbcA_^qaO^`_W[qA[pEnq\IC[jhqAimqhi_g^fAlgqmfeqefmqghAojqfS^e_Y]qcGp]DK\qp\jhrArmVhi^g_fAlgrmRefeQmrghAojrfT_e^Z]rcH\]DLprp\,49,0,2.5452788619700464e-34
kbrmM`a`NmraP_`^X[r^_A^BrbcAa_b^dcUmrArA[\FnrpJC[kbqma`q`amqaO^`_W[q^_A^BqbcAa^b_dcqmdAqA[pEnq\IC[lgqmfeqefmqfS^e_Y]qghAojqhjAf^g_ihqmiAqcGp]DK\qp\lgrmRefeQmrfT_e^Z]rghAojrhjAf_g^ihVmrArcH\]DLprp\,49,0,0.0
r[X^`_ParA[\FnrpJC[ArmUcd^b_aAkbrB^A_^rmN`a`Mmrbcq[W_`^OaqA[pEnq\IC[Admqcd_b^aAkbqB^A_^qma`q`amqbcq]Y_e^SfqcGp]DK\qp\Aimqhi_g^fAhgqjoAlgqmfeqefmqhjr]Z^e_TfrcH\]DLprp\ArmVhi^g_fAhgrjoAlgrmRefeQmrhj,49,0,4.201260139780061e-07
_^r[X^`_ParmM`a`NmrnF\[ArpJC[Aa_b^dcUmrAkbrbcA^Br_^q[W_`^Oaqma`q`amqnEp[Aq\IC[Aa^b_dcqmdAkbqbcA^Bqjhq]Y_e^SfqmfeqefmqcGp]DK\qp\Af^g_ihqmiAojqghAlgqjhr]Z^e_TfrmQefeRmrcH\]DLprp\Af_g^ihVmrAojrghAlgr,49,0,4.248331131329053e-10
[CJprnF\[AAArmUcd^b_aA^BrmM`a`NmraP_`^X[rbcA_^rbk[CI\qnEp[AAAdmqcd_b^aA^Bqma`q`amqaO^`_W[qbcA_^qbk\pq\KD]pGcqAimqhi_g^fAjhqmfeqefmqfS^e_Y]qjoAhgqgl\prpLD]\HcrArmVhi^g_fAjhrmRefeQmrfT_e^Z]rjoAhgrgl,49,0,2.622470418600642e-08
[CJprnF\[Ar[X^`_ParbcArmM`a`NmrbkArmUcd^b_aA_^rB^[CI\qnEp[Aq[W_`^OaqbcAqma`q`amqbkAdmqcd_b^aA_^qB^\pq\KD]pGcq]Y_e^SfqAlgqmfeqefmqhjAimqhi_g^fAhgqjo\prpLD]\Hcr]Z^e_TfrAlgrmQefeRmrhjArmVhi^g_fAhgrjo,49,0,3.0654294391752046e-07
^Br[X^`_ParnF\[A[CJprAkbrmN`a`MmrbcAr^_Aa_b^dcUmr^Bq[W_`^OaqnEp[A[CI\qAkbqma`q`amqbcAq^_Aa^b_dcqmdjhq]Y_e^SfqcGp]DK\qp\AhgqmfeqefmqAojqglAf^g_ihqmijhr]Z^e_TfrcH\]DLprp\AhgrmRefeQmrAojrglAf_g^ihVmr,49,0,7.669927981623914e-07
rmUcd^b_aAr^_A[CJprA[\FnrmN`a`MmrbkAcbr[X^`_ParB^dmqcd_b^aAq^_A[CI\qA[pEnqma`q`amqbkAcbq[W_`^OaqB^imqhi_g^fAqglA\pq\KD]pGcqmfeqefmqjoAhgq]Y_e^SfqhjrmVhi^g_fArglA\prpLD]\HcrmQefeRmrjoAhgr]Z^e_Tfrhj,49,0,2.2653664563744748e-17
[CJprnF\[ArmN`a`MmrAcbr^_Aa_b^dcUmrA^BraP_`^X[rbk[CI\qnEp[Aqma`q`amqAcbq^_Aa^b_dcqmdA^BqaO^`_W[qbk\pq\KD]pGcqmfeqefmqglAqjoAf^g_ihqmiAhgqfS^e_Y]qhj\prpLD]\HcrmRefeQmrglArjoAf_g^ihVmrAhgrfT_e^Z]rhj,49,0,8.888064987664174e-19
cbrmM`a`Nmr[X^`_ParA[\FnrpJC[Akbr^_ArmUcd^b_aA^Brcbqma`q`amq[W_`^OaqA[pEnq\IC[Akbq^_Admqcd_b^aA^Bqojqmfeqefmq]Y_e^SfqcGp]DK\qp\AlgqghAimqhi_g^fAjhqojrmQefeRmr]Z^e_TfrcH\]DLprp\AlgrghArmVhi^g_fAjhr,49,0,4.785388058037299e-11
rbcA^Br[X^`_ParmN`a`Mmr^_AkbrA[\FnrpJC[Aa_b^dcUmrqbcA^Bq[W_`^Oaqma`q`amq^_AkbqA[pEnq\IC[Aa^b_dcqmdqghAlgq]Y_e^SfqmfeqefmqhjAojqcGp]DK\qp\Af^g_ihqmirghAlgr]Z^e_TfrmRefeQmrhjAojrcH\]DLprp\Af_g^ihVmr,49,0,8.855080224634548e-09
^Br[X^`_ParbkA_^rmM`a`NmrbcA[CJprA[\FnrArmUcd^b_a^Bq[W_`^OaqbkA_^qma`q`amqbcA[CI\qA[pEnqAdmqcd_b^ajhq]Y_e^SfqglAhgqmfeqefmqjoA\pq\KD]pGcqAimqhi_g^fjhr]Z^e_TfrglAhgrmRefeQmrjoA\prpLD]\HcrArmVhi^g_f,49,0,2.449661984371687e-08
[CJprA[\Fnr[X^`_ParmM`a`Nmr^_ArbkAa_b^dcUmrA^Brbc[CI\qA[pEnq[W_`^Oaqma`q`amq^_AqbkAa^b_dcqmdA^Bqbc\pq\KD]pGcq]Y_e^SfqmfeqefmqAlgqjoAf^g_ihqmiAjhqgh\prpLD]\Hcr]Z^e_TfrmQefeRmrAlgrjoAf_g^ihVmrAjhrgh,49,1,0.9244136214256287
^BrmN`a`MmrbkArmUcd^b_aAcbr[X^`_ParA_^rnF\[ArpJC[^Bqma`q`amqbkAdmqcd_b^aAcbq[W_`^OaqA_^qnEp[Aq\IC[jhqmfeqefmqjoAimqhi_g^fAhgq]Y_e^SfqglAqcGp]DK\qp\jhrmRefeQmrjoArmVhi^g_fAhgr]Z^e_TfrglArcH\]DLprp\,49,0,1.97288810792291e-41
rpJC[A[\Fnr^_ArmM`a`NmraP_`^X[rB^AcbrbkArmUcd^b_aq\IC[A[pEnq^_Aqma`q`amqaO^`_W[qB^AcbqbkAdmqcd_b^a\pq\KD]pGcqAlgqmfeqefmqfS^e_Y]qhjAhgqjoAimqhi_g^f\prpLD]\HcrAlgrmRefeQmrfT_e^Z]rhjAhgrjoArmVhi^g_f,49,0,9.505491825514273e-14
cbrmM`a`NmrB^AkbraP_`^X[r^_A[CJprnF\[ArArmUcd^b_acbqma`q`amqB^AkbqaO^`_W[q^_A[CI\qnEp[AqAdmqcd_b^aojqmfeqefmqhjAhgqfS^e_Y]qglA\pq\KD]pGcqAimqhi_g^fojrmQefeRmrhjAhgrfT_e^Z]rglA\prpLD]\HcrArmVhi^g_f,49,0,1.2236499313811322e-10
[CJprA[\FnrA_^r[X^`_ParbkA^BrmM`a`NmrbcArmUcd^b_a[CI\qA[pEnqA_^q[W_`^OaqbkA^Bqma`q`amqbcAdmqcd_b^a\pq\KD]pGcqAhgq]Y_e^SfqhjAojqmfeqefmqglAimqhi_g^f\prpLD]\HcrAhgr]Z^e_TfrhjAojrmRefeQmrglArmVhi^g_f,49,0,1.645193137278511e-08
kbraP_`^X[rbcA^Br^_ArmUcd^b_aArmN`a`MmrnF\[ArpJC[kbqaO^`_W[qbcA^Bq^_Admqcd_b^aAqma`q`amqnEp[Aq\IC[jhqfS^e_Y]qghAlgqjoAimqhi_g^fAqmfeqefmqcGp]DK\qp\jhrfT_e^Z]rghAlgrjoArmVhi^g_fArmRefeQmrcH\]DLprp\,49,0,7.743479110723981e-32
kbrmN`a`MmraP_`^X[rB^A[CJprnF\[Ar^_ArmUcd^b_aAcbrkbqma`q`amqaO^`_W[qB^A[CI\qnEp[Aq^_Admqcd_b^aAcbqojqmfeqefmqfS^e_Y]qhjA\pq\KD]pGcqghAimqhi_g^fAlgqojrmQefeRmrfT_e^Z]rhjA\prpLD]\HcrghArmVhi^g_fAlgr,49,0,7.645145467193526e-19
^BrmM`a`NmrbcAa_b^dcUmrA[CJprA[\FnraP_`^X[r^_Akbr^Bqma`q`amqbcAa^b_dcqmdA[CI\qA[pEnqaO^`_W[q^_AkbqhgqmfeqefmqglAf^g_ihqmiA\pq\KD]pGcqfS^e_Y]qhjAojqhgrmQefeRmrglAf_g^ihVmrA\prpLD]\HcrfT_e^Z]rhjAojr,49,0,5.811848136284692e-31
rmUcd^b_aArpJC[A[\FnrA_^rmN`a`Mmr[X^`_ParbcAkbrB^dmqcd_b^aAq\IC[A[pEnqA_^qma`q`amq[W_`^OaqbcAkbqB^imqhi_g^fA\pq\KD]pGcqglAqmfeqefmq]Y_e^SfqghAojqhjrmVhi^g_fA\prpLD]\HcrglArmRefeQmr]Z^e_TfrghAojrhj,49,0,9.685105594388212e-20
rmUcd^b_aAcbrmN`a`MmrbkA^BraP_`^X[r^_ArnF\[A[CJprdmqcd_b^aAcbqma`q`amqbkA^BqaO^`_W[q^_AqnEp[A[CI\qimqhi_g^fAhgqmfeqefmqjoAjhqfS^e_Y]qAlgqcGp]DK\qp\rmVhi^g_fAhgrmRefeQmrjoAjhrfT_e^Z]rAlgrcH\]DLprp\,49,1,0.7835308313369751
^BrmN`a`MmrbkArmUcd^b_aAcbr[X^`_ParA_^rnF\[A[CJpr^Bqma`q`amqbkAdmqcd_b^aAcbq[W_`^OaqA_^qnEp[A[CI\qjhqmfeqefmqjoAimqhi_g^fAhgq]Y_e^SfqglAqcGp]DK\qp\jhrmRefeQmrjoArmVhi^g_fAhgr]Z^e_TfrglArcH\]DLprp\,49,0,2.8062403046568787e-41
rmUcd^b_aAcbrmM`a`NmrbkA^Br^_AraP_`^X[rnF\[A[CJprdmqcd_b^aAcbqma`q`amqbkA^Bq^_AqaO^`_W[qnEp[A[CI\qimqhi_g^fAhgqmfeqefmqjoAjhqAlgqfS^e_Y]qcGp]DK\qp\rmVhi^g_fAhgrmQefeRmrjoAjhrAlgrfT_e^Z]rcH\]DLprp\,49,1,0.9932029247283936
a_b^dcUmrArpJC[A[\Fnr^_ArmM`a`NmraP_`^X[rbcAkbrB^a^b_dcqmdAq\IC[A[pEnq^_Aqma`q`amqaO^`_W[qbcAkbqB^f^g_ihqmiA\pq\KD]pGcqAlgqmfeqefmqfS^e_Y]qghAojqhjf_g^ihVmrA\prpLD]\HcrAlgrmQefeRmrfT_e^Z]rghAojrhj,49,0,4.265211906586368e-17
rmUcd^b_aA^BraP_`^X[rA_^rnF\[A[CJprAkbrmN`a`Mmrbcdmqcd_b^aA^BqaO^`_W[qA_^qnEp[A[CI\qAkbqma`q`amqbcimqhi_g^fAjhqfS^e_Y]qglAqcGp]DK\qp\AojqmfeqefmqghrmVhi^g_fAjhrfT_e^Z]rglArcH\]DLprp\AojrmRefeQmrgh,49,0,5.933657565293515e-09
^BraP_`^X[rnF\[A[CJprAa_b^dcUmrAcbrA_^rmN`a`Mmrbk^BqaO^`_W[qnEp[A[CI\qAa^b_dcqmdAcbqA_^qma`q`amqbkjhqfS^e_Y]qcGp]DK\qp\Af^g_ihqmiAhgqglAqmfeqefmqjojhrfT_e^Z]rcH\]DLprp\Af_g^ihVmrAhgrglArmRefeQmrjo,49,0,8.843386511024157e-27
kbrnF\[A[CJprAa_b^dcUmrA^BraP_`^X[rmM`a`Nmr^_ArbckbqnEp[A[CI\qAa^b_dcqmdA^BqaO^`_W[qma`q`amq^_AqbcojqcGp]DK\qp\Af^g_ihqmiAjhqfS^e_Y]qmfeqefmqAlgqghojrcH\]DLprp\Af_g^ihVmrAjhrfT_e^Z]rmQefeRmrAlgrgh,49,0,2.3760697146814043e-23
rpJC[A[\FnrA_^rmN`a`MmrbkArmUcd^b_aAcbraP_`^X[rB^q\IC[A[pEnqA_^qma`q`amqbkAdmqcd_b^aAcbqaO^`_W[qB^\pq\KD]pGcqglAqmfeqefmqjoAimqhi_g^fAhgqfS^e_Y]qhj\prpLD]\HcrglArmRefeQmrjoArmVhi^g_fAhgrfT_e^Z]rhj,49,0,8.775248098664751e-17
rmUcd^b_aA^BrnF\[A[CJprA_^rAcbrmM`a`NmraP_`^X[rbkdmqcd_b^aA^BqnEp[A[CI\qA_^qAcbqma`q`amqaO^`_W[qbkimqhi_g^fAjhqcGp]DK\qp\AhgqjoAqmfeqefmqfS^e_Y]qglrmVhi^g_fAjhrcH\]DLprp\AhgrjoArmRefeQmrfT_e^Z]rgl,49,0,4.800011304125992e-16
rmUcd^b_aA[CJprnF\[Ar[X^`_ParbcArB^A_^rmN`a`Mmrbkdmqcd_b^aA[CI\qnEp[Aq[W_`^OaqbcAqB^A_^qma`q`amqbkimqhi_g^fA\pq\KD]pGcq]Y_e^SfqAlgqhjAhgqmfeqefmqjormVhi^g_fA\prpLD]\Hcr]Z^e_TfrAlgrhjAhgrmRefeQmrjo,49,0,3.263911363404759e-11
rmUcd^b_aAkbrmN`a`MmrbcArB^A_^raP_`^X[rA[\FnrpJC[dmqcd_b^aAkbqma`q`amqbcAqB^A_^qaO^`_W[qA[pEnq\IC[imqhi_g^fAjhqmfeqefmqAlgqghAojqfS^e_Y]qcGp]DK\qp\rmVhi^g_fAjhrmRefeQmrAlgrghAojrfT_e^Z]rcH\]DLprp\,49,1,0.7637988328933716
a_b^dcUmrA_^rAcbrmM`a`NmrA[\FnrpJC[Akbr[X^`_ParB^a^b_dcqmdA_^qAcbqma`q`amqA[pEnq\IC[Akbq[W_`^OaqB^f^g_ihqmiAojqglAqmfeqefmqcGp]DK\qp\Ajhq]Y_e^Sfqghf_g^ihVmrAojrglArmQefeRmrcH\]DLprp\Ajhr]Z^e_Tfrgh,49,0,9.173403458260785e-23
cbrmM`a`NmrbkAr^_A[CJprnF\[AraP_`^X[rB^Aa_b^dcUmrcbqma`q`amqbkAq^_A[CI\qnEp[AqaO^`_W[qB^Aa^b_dcqmdhgqmfeqefmqjoAqglA\pq\KD]pGcqfS^e_Y]qhjAf^g_ihqmihgrmRefeQmrjoArglA\prpLD]\HcrfT_e^Z]rhjAf_g^ihVmr,49,0,1.9138542484142818e-06
_^rmM`a`NmrAcbrB^ArmUcd^b_aAkbraP_`^X[rnF\[A[CJpr_^qma`q`amqAcbqB^Admqcd_b^aAkbqaO^`_W[qnEp[A[CI\qlgqmfeqefmqjoAqhjAimqhi_g^fAhgqfS^e_Y]qcGp]DK\qp\lgrmQefeRmrjoArhjArmVhi^g_fAhgrfT_e^Z]rcH\]DLprp\,49,0,2.764842521596478e-10
r^_ArmUcd^b_aAkbrmN`a`MmraP_`^X[rA[\FnrpJC[A^Brbcq^_Admqcd_b^aAkbqma`q`amqaO^`_W[qA[pEnq\IC[A^BqbcqglAimqhi_g^fAhgqmfeqefmqfS^e_Y]qcGp]DK\qp\AojqhjrglArmVhi^g_fAhgrmRefeQmrfT_e^Z]rcH\]DLprp\Aojrhj,49,0,0.021914217621088028
_^rA[\FnrpJC[A^Br[X^`_ParmM`a`NmrAcbrbkArmUcd^b_a_^qA[pEnq\IC[A^Bq[W_`^Oaqma`q`amqAcbqbkAdmqcd_b^ahgqcGp]DK\qp\Aojq]Y_e^SfqmfeqefmqglAqhjAimqhi_g^fhgrcH\]DLprp\Aojr]Z^e_TfrmQefeRmrglArhjArmVhi^g_f,49,0,3.91004312261245e-11
rmUcd^b_aAkbrbcA[CJprnF\[AAA_^rmN`a`Mmr[X^`_ParB^dmqcd_b^aAkbqbcA[CI\qnEp[AAA_^qma`q`amq[W_`^OaqB^imqhi_g^fAlgqhjA\pq\KD]pGcqAhgqmfeqefmq]Y_e^SfqjormVhi^g_fAlgrhjA\prpLD]\HcrAhgrmRefeQmr]Z^e_Tfrjo,49,0,1.918380971248747e-15
_^raP_`^X[rmM`a`NmrA^BrbcArmUcd^b_aAkbrnF\[ArpJC[_^qaO^`_W[qma`q`amqA^BqbcAdmqcd_b^aAkbqnEp[Aq\IC[hgqfS^e_Y]qmfeqefmqAjhqglAimqhi_g^fAojqcGp]DK\qp\hgrfT_e^Z]rmRefeQmrAjhrglArmVhi^g_fAojrcH\]DLprp\,49,0,1.4817367777197887e-08
rmUcd^b_aAkbr[X^`_ParmN`a`MmrAcbrnF\[A[CJprA_^rB^dmqcd_b^aAkbq[W_`^Oaqma`q`amqAcbqnEp[A[CI\qA_^qB^imqhi_g^fAlgq]Y_e^SfqmfeqefmqjoAqcGp]DK\qp\AhgqhjrmVhi^g_fAlgr]Z^e_TfrmRefeQmrjoArcH\]DLprp\Ahgrhj,49,0,3.863646291790701e-09
^BrbcAkbrmN`a`MmraP_`^X[rA_^rnF\[ArpJC[ArmUcd^b_a^BqbcAkbqma`q`amqaO^`_W[qA_^qnEp[Aq\IC[Admqcd_b^aojqhjAlgqmfeqefmqfS^e_Y]qAhgqcGp]DK\qp\Aimqhi_g^fojrhjAlgrmQefeRmrfT_e^Z]rAhgrcH\]DLprp\ArmVhi^g_f,49,0,2.9163062922933284e-27
rbcAkbrnF\[ArpJC[A_^rmN`a`MmraP_`^X[rB^ArmUcd^b_aqbcAkbqnEp[Aq\IC[A_^qma`q`amqaO^`_W[qB^Admqcd_b^aqghAjhqcGp]DK\qp\AlgqmfeqefmqfS^e_Y]qjoAimqhi_g^frghAjhrcH\]DLprp\AlgrmQefeRmrfT_e^Z]rjoArmVhi^g_f,49,0,9.323565031138514e-09
kbrAcbrnF\[ArpJC[A_^rmM`a`Nmr[X^`_ParB^Aa_b^dcUmrkbqAcbqnEp[Aq\IC[A_^qma`q`amq[W_`^OaqB^Aa^b_dcqmdlgqjoAqcGp]DK\qp\Ahgqmfeqefmq]Y_e^SfqhjAf^g_ihqmilgrjoArcH\]DLprp\AhgrmRefeQmr]Z^e_TfrhjAf_g^ihVmr,49,0,1.159061589111124e-13
cbrB^Aa_b^dcUmrAkbrmM`a`NmrA[\FnrpJC[A_^r[X^`_ParcbqB^Aa^b_dcqmdAkbqma`q`amqA[pEnq\IC[A_^q[W_`^OaqojqhjAf^g_ihqmiAhgqmfeqefmqcGp]DK\qp\Algq]Y_e^SfqojrhjAf_g^ihVmrAhgrmRefeQmrcH\]DLprp\Algr]Z^e_Tfr,49,0,3.0534293537637764e-42
a_b^dcUmrA[CJprnF\[AAAkbrmN`a`Mmr[X^`_ParB^A_^rbca^b_dcqmdA[CI\qnEp[AAAkbqma`q`amq[W_`^OaqB^A_^qbcf^g_ihqmiA\pq\KD]pGcqAlgqmfeqefmq]Y_e^SfqhjAhgqjof_g^ihVmrA\prpLD]\HcrAlgrmQefeRmr]Z^e_TfrhjAhgrjo,49,0,8.472277770037468e-29
^BrnF\[ArpJC[ArmN`a`Mmr^_ArmUcd^b_aAcbr[X^`_Parbk^BqnEp[Aq\IC[Aqma`q`amq^_Admqcd_b^aAcbq[W_`^OaqbkjhqcGp]DK\qp\AqmfeqefmqghAimqhi_g^fAojq]Y_e^SfqgljhrcH\]DLprp\ArmQefeRmrghArmVhi^g_fAojr]Z^e_Tfrgl,49,0,1.3950985387310963e-24
[CJprA[\Fnr[X^`_ParmM`a`NmrB^ArbkAa_b^dcUmrA_^rbc[CI\qA[pEnq[W_`^Oaqma`q`amqB^AqbkAa^b_dcqmdA_^qbc\pq\KD]pGcq]Y_e^SfqmfeqefmqjoAqhjAf^g_ihqmiAhgqgl\prpLD]\Hcr]Z^e_TfrmRefeQmrjoArhjAf_g^ihVmrAhgrgl,49,1,0.9994872808456421
[CJprA[\Fnr[X^`_ParmN`a`MmrB^ArbkAa_b^dcUmrA_^rbc[CI\qA[pEnq[W_`^Oaqma`q`amqB^AqbkAa^b_dcqmdA_^qbc\pq\KD]pGcq]Y_e^SfqmfeqefmqjoAqhjAf^g_ihqmiAhgqgl\prpLD]\Hcr]Z^e_TfrmQefeRmrjoArhjAf_g^ihVmrAhgrgl,49,1,0.9994872808456421
[CJprA[\FnraP_`^X[rmN`a`MmrAkbrB^ArmUcd^b_aA_^rbc[CI\qA[pEnqaO^`_W[qma`q`amqAkbqB^Admqcd_b^aA_^qbc\pq\KD]pGcqfS^e_Y]qmfeqefmqAjhqjoAimqhi_g^fAhgqgl\prpLD]\HcrfT_e^Z]rmQefeRmrAjhrjoArmVhi^g_fAhgrgl,49,0,1.9165580038803254e-13
[CJprA[\Fnr[X^`_ParbkA^BrbcArmUcd^b_aArmN`a`Mmr^_[CI\qA[pEnq[W_`^OaqbkA^BqbcAdmqcd_b^aAqma`q`amq^_\pq\KD]pGcq]Y_e^SfqhjAojqglAimqhi_g^fAqmfeqefmqgh\prpLD]\Hcr]Z^e_TfrhjAojrglArmVhi^g_fArmQefeRmrgh,49,0,1.7645658267895215e-09
[CJprA[\FnrAkbr^_Aa_b^dcUmrAcbrmN`a`MmraP_`^X[rB^[CI\qA[pEnqAkbq^_Aa^b_dcqmdAcbqma`q`amqaO^`_W[qB^\pq\KD]pGcqAjhqghAf^g_ihqmiAlgqmfeqefmqfS^e_Y]qjo\prpLD]\HcrAjhrghAf_g^ihVmrAlgrmQefeRmrfT_e^Z]rjo,49,0,2.2697758460272653e-19
[CJprA[\FnrbcAa_b^dcUmrAr^_AkbraP_`^X[rmM`a`NmrB^[CI\qA[pEnqbcAa^b_dcqmdAq^_AkbqaO^`_W[qma`q`amqB^\pq\KD]pGcqglAf^g_ihqmiAqghAjhqfS^e_Y]qmfeqefmqjo\prpLD]\HcrglAf_g^ihVmrArghAjhrfT_e^Z]rmRefeQmrjo,49,0,1.2267274727667183e-29
